"","url","pr"
"285","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/020.jpg",0.000741046317496839
"286","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/021.jpg",0.000741046317496839
"287","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/022.jpg",0.000741046317496839
"288","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/023.jpg",0.000741046317496839
"289","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/024.jpg",0.000741046317496839
"290","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/025.jpg",0.000741046317496839
"291","http://www.ccpa.puc-rio.br/scripts/cgilua/rpa-scripts/relatorio_aluno_dtda.lua",0.00074499351403754
"292","http://www.ccpa.puc-rio.br/scripts/cgilua/rpa-scripts/totaliza_dtda.lua",0.00074499351403754
"293","http://www.ccpa.puc-rio.br/scripts/cgilua/rpa-scripts/tmedio_dtda.lua",0.00074499351403754
"294","http://www.ccpa.puc-rio.br/scripts/cgilua/rpa-scripts/tab_matr_anos.lua",0.00074499351403754
"295","http://www.puc-rio.br/sobrepuc/campus/galeria/index.html",0.000908804037987404
"296","http://www.puc-rio.br/ferramentas/eventos/visao/formulario_correcao.html",0.000820052669483752
"297","http://www.puc-rio.br/ferramentas/eventos/visao/index_antigos.aspx",0.000820052669483752
"300","http://www.psi.puc-rio.br/site/index.php/eventos/item/487-ii-jornada-do-curso-de-especializacao-em-psicologia-juridica",0.000820052669483752
"301","http://www.psi.puc-rio.br/site/index.php/eventos/item/485-vii-mostra-carioca-de-neuropsicologia-clinica",0.000820052669483752
"303","http://www.puc-rio.br/ensinopesq/ccpg/lattes",0.000758370175222806
"304","http://www.puc-rio.br/ensinopesq/ccpg/CNPqNet4.exe",0.000758370175222806
"305","http://www.dbd.puc-rio.br/acesso_remoto.htm",0.000758370175222806
"308","http://www.puc-rio.br/ensinopesq/ccpg/download/folharef.pdf",0.00077515956396597
"309","http://www.puc-rio.br/ensinopesq/ccpg/progadm.html",0.000729300453259909
"310","http://www.puc-rio.br/ensinopesq/ccpg/progarq.html",0.000729300453259909
"311","http://www.puc-rio.br/ensinopesq/ccpg/download/editais/mestrado_arquitetura.pdf",0.000729300453259909
"312","http://www.puc-rio.br/ensinopesq/ccpg/progsoc.html",0.000729300453259909
"313","http://www.puc-rio.br/ensinopesq/ccpg/download/editais/mestrado_ciencias_sociais.pdf",0.000729300453259909
"314","http://www.puc-rio.br/ensinopesq/ccpg/download/editais/doutorado_ciencias_sociais.pdf",0.000729300453259909
"315","http://www.puc-rio.br/ensinopesq/ccpg/progcom.html",0.000740611527250034
"316","http://www.puc-rio.br/ensinopesq/ccpg/download/editais/mestrado_comunicacao.pdf",0.000729300453259909
