X;Y
-0,00724061;-0,00598268
-0,0137448;-0,0071415
-0,0195784;-0,0038246
-0,0248073;0,00361988
-0,0294975;0,0148438
-0,0337148;0,029499
-0,037525;0,0472374
-0,0409942;0,0677108
-0,0441881;0,0905711
-0,0471727;0,11547
-0,0500138;0,14206
-0,0527774;0,169992
-0,0555293;0,198918
-0,0583354;0,228491
-0,0612615;0,258361
-0,0643737;0,288182
-0,0677378;0,317604
-0,0714196;0,34628
-0,075485;0,373861
-0,08;0,4
-0,0850209;0,424425
-0,090566;0,447173
-0,096644;0,468359
-0,103264;0,488096
-0,110434;0,506498
-0,118163;0,523681
-0,126461;0,539757
-0,135335;0,554841
-0,144795;0,569047
-0,154848;0,582489
-0,165505;0,595282
-0,176774;0,607538
-0,188663;0,619374
-0,201182;0,630901
-0,214339;0,642236
-0,228142;0,653491
-0,242601;0,66478
-0,257725;0,676219
-0,273522;0,687921
-0,29;0,7
-0,307161;0,712541
-0,324971;0,725509
-0,343391;0,738842
-0,362378;0,752477
-0,381892;0,76635
-0,401892;0,780398
-0,422337;0,794557
-0,443186;0,808765
-0,464399;0,822958
-0,485933;0,837072
-0,507749;0,851046
-0,529806;0,864814
-0,552062;0,878315
-0,574476;0,891484
-0,597008;0,904259
-0,619617;0,916576
-0,642261;0,928371
-0,664901;0,939583
-0,687494;0,950147
-0,71;0,96
-0,73239;0,969089
-0,754679;0,9774
-0,776895;0,98493
-0,799065;0,991675
-0,821217;0,997633
-0,843379;1,0028
-0,865577;1,00717
-0,88784;1,01074
-0,910194;1,01351
-0,932668;1,01547
-0,955288;1,01662
-0,978082;1,01696
-1,00108;1,01649
-1,0243;1,01519
-1,04778;1,01307
-1,07155;1,01013
-1,09563;1,00635
-1,12004;1,00174
-1,14482;0,99629
-1,17;0,99
-1,19558;0,982873
-1,22151;0,97494
-1,24773;0,966243
-1,27416;0,956821
-1,30074;0,946713
-1,32739;0,935961
-1,35405;0,924602
-1,38065;0,912679
-1,40712;0,90023
-1,43339;0,887294
-1,4594;0,873913
-1,48506;0,860126
-1,51032;0,845973
-1,53511;0,831494
-1,55935;0,816728
-1,58298;0,801716
-1,60593;0,786497
-1,62813;0,771112
-1,64951;0,755599
-1,67;0,74
-1,68955;0,724343
-1,70817;0,708619
-1,7259;0,692805
-1,74277;0,676881
-1,7588;0,660827
-1,77402;0,64462
-1,78847;0,62824
-1,80218;0,611666
-1,81518;0,594877
-1,8275;0,577852
-1,83917;0,56057
-1,85022;0,543009
-1,86068;0,52515
-1,87058;0,506971
-1,87996;0,488451
-1,88884;0,469569
-1,89725;0,450304
-1,90523;0,430634
-1,9128;0,41054
-1,92;0,39
-1,92685;0,369011
-1,93337;0,347644
-1,93955;0,325989
-1,94541;0,304134
-1,95095;0,282168
-1,95618;0,260181
-1,9611;0,238261
-1,96573;0,216498
-1,97005;0,194981
-1,97409;0,173799
-1,97785;0,153041
-1,98134;0,132796
-1,98455;0,113153
-1,9875;0,0942017
-1,99019;0,0760306
-1,99263;0,0587291
-1,99482;0,0423861
-1,99678;0,0270909
-1,9985;0,0129325
-2;0
-2,00127;-0,0116557
-2,00231;-0,0221368
-2,00312;-0,0315838
-2,00367;-0,0401369
-2,00395;-0,0479366
-2,00397;-0,0551233
-2,00371;-0,0618374
-2,00315;-0,0682194
-2,00229;-0,0744095
-2,00112;-0,0805483
-1,99962;-0,0867762
-1,9978;-0,0932335
-1,99563;-0,100061
-1,99311;-0,107398
-1,99022;-0,115386
-1,98697;-0,124165
-1,98333;-0,133876
-1,97929;-0,144658
-1,97485;-0,156653
-1,97;-0,17
-1,96473;-0,184801
-1,95903;-0,200997
-1,95293;-0,218492
-1,94641;-0,237186
-1,93948;-0,256984
-1,93216;-0,277788
-1,92443;-0,299499
-1,91632;-0,322021
-1,90782;-0,345256
-1,89893;-0,369106
-1,88967;-0,393474
-1,88003;-0,418262
-1,87002;-0,443373
-1,85965;-0,46871
-1,84892;-0,494174
-1,83783;-0,519669
-1,82639;-0,545096
-1,8146;-0,570359
-1,80247;-0,595359
-1,79;-0,62
-1,7772;-0,644201
-1,76409;-0,667955
-1,75069;-0,69127
-1,73703;-0,714157
-1,72312;-0,736626
-1,70898;-0,758686
-1,69465;-0,780346
-1,68013;-0,801617
-1,66546;-0,822508
-1,65065;-0,843028
-1,63573;-0,863189
-1,62072;-0,882998
-1,60564;-0,902466
-1,59052;-0,921602
-1,57536;-0,940417
-1,56021;-0,958919
-1,54507;-0,977119
-1,52998;-0,995026
-1,51495;-1,01265
-1,5;-1,03
-1,48515;-1,04709
-1,47037;-1,06396
-1,45561;-1,08066
-1,44084;-1,09722
-1,42602;-1,1137
-1,41111;-1,13013
-1,39606;-1,14656
-1,38083;-1,16303
-1,3654;-1,17959
-1,3497;-1,19628
-1,33372;-1,21314
-1,3174;-1,23023
-1,30071;-1,24757
-1,2836;-1,26522
-1,26604;-1,28322
-1,24798;-1,30161
-1,22939;-1,32045
-1,21022;-1,33976
-1,19044;-1,35959
-1,17;-1,38
-1,14888;-1,401
-1,12714;-1,42258
-1,10482;-1,44468
-1,082;-1,46727
-1,05874;-1,4903
-1,0351;-1,51373
-1,01114;-1,53751
-0,986937;-1,56162
-0,962544;-1,58599
-0,938027;-1,6106
-0,913449;-1,6354
-0,888874;-1,66034
-0,864366;-1,68538
-0,839987;-1,71048
-0,815802;-1,7356
-0,791874;-1,7607
-0,768266;-1,78573
-0,745042;-1,81065
-0,722266;-1,83542
-0,7;-1,86
-0,678297;-1,88434
-0,657165;-1,90838
-0,636599;-1,93209
-0,616597;-1,95539
-0,597153;-1,97824
-0,578265;-2,00058
-0,559928;-2,02237
-0,542138;-2,04354
-0,524893;-2,06404
-0,508188;-2,08382
-0,492019;-2,10282
-0,476382;-2,12099
-0,461274;-2,13828
-0,446691;-2,15463
-0,432628;-2,16999
-0,419084;-2,1843
-0,406052;-2,19751
-0,39353;-2,20957
-0,381514;-2,22041
-0,37;-2,23
-0,358973;-2,23833
-0,348373;-2,24566
-0,33813;-2,25229
-0,328173;-2,25854
-0,318432;-2,26471
-0,308834;-2,27113
-0,29931;-2,27809
-0,289789;-2,28591
-0,2802;-2,2949
-0,270473;-2,30538
-0,260536;-2,31765
-0,250318;-2,33202
-0,23975;-2,3488
-0,22876;-2,36831
-0,217277;-2,39086
-0,205231;-2,41675
-0,192552;-2,4463
-0,179167;-2,47982
-0,165007;-2,51761
-0,15;-2,56
-0,142721;-2,58133
-0,135269;-2,60357
-0,127669;-2,62659
-0,119946;-2,65024
-0,112124;-2,67439
-0,10423;-2,6989
-0,0962865;-2,72361
-0,08832;-2,7484
-0,0803553;-2,77312
-0,0724172;-2,79762
-0,0645308;-2,82178
-0,056721;-2,84543
-0,0490129;-2,86846
-0,0414314;-2,89071
-0,0340014;-2,91204
-0,026748;-2,93231
-0,0196962;-2,95139
-0,012871;-2,96912
-0,00629722;-2,98537
