X;Y
-30.6122;-97.2753
-29.7419;-97.5493
-28.8692;-97.8151
-27.9941;-98.0727
-27.1167;-98.322
-26.2371;-98.563
-25.3552;-98.7956
-24.4713;-99.0197
-23.5852;-99.2355
-22.6971;-99.4426
-21.8071;-99.6413
-20.9152;-99.8314
-20.0215;-100.013
-19.1261;-100.186
-18.229;-100.351
-17.3303;-100.507
-16.4301;-100.654
-15.5285;-100.793
-14.6255;-100.924
-13.7213;-101.047
-12.8158;-101.16
-11.9092;-101.266
-11.0015;-101.363
-10.0928;-101.452
-9.18326;-101.533
-8.27285;-101.605
-7.36166;-101.669
-6.44979;-101.725
-5.5373;-101.772
-4.62426;-101.811
-3.71076;-101.842
-2.79686;-101.865
-1.88265;-101.879
-0.968187;-101.886
-0.0535549;-101.884
0.861174;-101.874
1.77593;-101.856
2.69063;-101.83
3.6052;-101.796
4.51957;-101.753
5.43367;-101.703
6.34742;-101.645
7.26075;-101.578
8.17357;-101.504
9.08583;-101.421
9.99744;-101.331
10.9083;-101.233
11.8184;-101.126
12.7277;-101.012
13.6359;-100.89
14.5432;-100.76
15.4494;-100.622
16.3544;-100.477
17.2581;-100.323
18.1606;-100.162
19.0616;-99.9926
19.9612;-99.8157
20.8593;-99.631
21.7558;-99.4385
22.6505;-99.2384
23.5435;-99.0305
24.4347;-98.8149
25.3239;-98.5917
26.2112;-98.3607
27.0964;-98.1222
27.9795;-97.876
28.8604;-97.6222
29.739;-97.3607
30.6152;-97.0918
31.489;-96.8152
32.3603;-96.5311
33.229;-96.2395
34.0951;-95.9403
34.9584;-95.6337
35.819;-95.3196
36.6767;-94.998
37.5314;-94.669
38.3831;-94.3326
39.2317;-93.9887
40.0771;-93.6375
40.9193;-93.2789
41.7581;-92.9129
42.5936;-92.5396
43.4256;-92.159
44.254;-91.771
45.0789;-91.3758
45.9;-90.9732
46.7174;-90.5635
47.5309;-90.1465
48.3405;-89.7222
49.1461;-89.2908
49.9477;-88.8522
50.7451;-88.4064
51.5383;-87.9534
52.3272;-87.4933
53.1118;-87.0261
53.8919;-86.5518
54.6675;-86.0704
55.4385;-85.5819
56.2049;-85.0863
56.9665;-84.5838
57.7233;-84.0742
58.4753;-83.5576
59.2223;-83.034
59.9642;-82.5035
60.7011;-81.966
61.4328;-81.4215
62.1592;-80.8702
62.8803;-80.3119
