X;Y
5.6649;5.39104
5.67691;5.37767
5.68879;5.36439
5.70054;5.3512
5.71215;5.33812
5.72362;5.32516
5.73495;5.31232
5.74611;5.29962
5.75712;5.28706
5.76796;5.27464
5.77863;5.26239
5.78913;5.2503
5.79944;5.23839
5.80956;5.22666
5.81948;5.21513
5.82921;5.2038
5.83872;5.19268
5.84803;5.18178
5.85712;5.17111
5.86598;5.16068
5.87462;5.15049
5.88302;5.14056
5.89118;5.13089
5.89909;5.12149
5.90675;5.11237
5.91415;5.10354
5.92129;5.09501
5.92816;5.08678
5.93475;5.07887
5.94107;5.07129
5.94709;5.06403
5.95282;5.05712
5.95825;5.05056
5.96338;5.04435
5.9682;5.03852
5.9727;5.03305
5.97689;5.02798
5.98074;5.02329
5.98426;5.01901
5.98744;5.01514
5.99028;5.01169
5.99276;5.00867
5.99489;5.00608
5.99666;5.00394
5.99806;5.00225
5.99909;5.00103
5.99974;5.00027
6;5
6.00045;5.00083
6.00148;5.00342
6.00308;5.00775
6.00523;5.01377
6.00794;5.02144
6.01117;5.03074
6.01493;5.04163
6.01921;5.05407
6.02398;5.06802
6.02923;5.08345
6.03496;5.10032
6.04116;5.1186
6.0478;5.13825
6.05489;5.15923
6.0624;5.18151
6.07032;5.20506
6.07866;5.22983
6.08738;5.25579
6.09648;5.2829
6.10595;5.31113
6.11577;5.34044
6.12594;5.3708
6.13644;5.40217
6.14726;5.43451
6.15839;5.46779
6.16981;5.50198
6.18152;5.53702
6.1935;5.5729
6.20575;5.60957
6.21824;5.647
6.23096;5.68515
6.24391;5.72399
6.25708;5.76347
6.27044;5.80357
6.284;5.84425
6.29773;5.88546
6.31163;5.92718
6.32568;5.96938
6.33987;6.012
6.35419;6.05502
6.36863;6.0984
6.38317;6.14211
6.39781;6.18611
6.41253;6.23036
6.42732;6.27483
6.44217;6.31947
6.45706;6.36427
6.47199;6.40917
6.48694;6.45414
6.5019;6.49915
6.51686;6.54416
6.53181;6.58914
6.54673;6.63404
6.56161;6.67884
6.57644;6.72349
6.59122;6.76797
6.60592;6.81223
6.62053;6.85623
6.63505;6.89995
6.64946;6.94335
6.66375;6.98638
6.67791;7.02902
6.69192;7.07123
6.70577;7.11297
6.71946;7.15421
6.73297;7.19491
6.74628;7.23503
6.75939;7.27454
6.77229;7.3134
6.78496;7.35157
6.79739;7.38903
6.80956;7.42573
6.82148;7.46164
6.83311;7.49672
6.84446;7.53093
6.85551;7.56425
6.86625;7.59663
6.87667;7.62803
6.88675;7.65843
6.89649;7.68778
6.90586;7.71606
6.91487;7.74321
6.92349;7.76922
6.93172;7.79403
6.93954;7.81762
6.94694;7.83995
6.95392;7.86098
6.96045;7.88068
6.96653;7.89901
6.97214;7.91594
6.97727;7.93142
6.98191;7.94543
6.98606;7.95793
6.98968;7.96887
6.99279;7.97823
6.99535;7.98597
6.99737;7.99206
6.99882;7.99645
6.9997;7.99911
