"","Type","Source","Target"
"1098","AHREF","http://www.puc-rio.br/ensinopesq/bolsasefinanciamentos/","http://www.puc-rio.br/ensinopesq/ccg/bolsas.html"
"1099","AHREF","http://www.puc-rio.br/ensinopesq/ccg/","http://www.puc-rio.br/ensinopesq/ccg/avaliacoes.html"
"1100","AHREF","http://www.puc-rio.br/ensinopesq/ccg/avaliacoes.html","http://www.puc-rio.br/ensinopesq/ccg/avaliacoes.html"
"1101","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/desempenho.html","http://www.puc-rio.br/ensinopesq/ccg/avaliacoes.html"
"1102","AHREF","http://www.puc-rio.br/sobrepuc/brasao/index.html","http://assessoria.vrc.puc-rio.br/"
"1103","AHREF","http://www.puc-rio.br/sobrepuc/admin/index.html","http://assessoria.vrc.puc-rio.br/"
"1104","AHREF","http://www.puc-rio.br/sobrepuc/brasao/","http://assessoria.vrc.puc-rio.br/"
"1105","AHREF","http://www.puc-rio.br/sobrepuc/historia/index.html","http://assessoria.vrc.puc-rio.br/"
"1106","AHREF","http://www.puc-rio.br/sobrepuc/assessoria_comunicacao.html","http://assessoria.vrc.puc-rio.br/"
"1107","AHREF","http://www.puc-rio.br/sobrepuc/assessoria_comunicacao.html","http://assessoria.vrc.puc-rio.br/"
"1108","AHREF","http://www.puc-rio.br/sobrepuc/anuarios/","http://assessoria.vrc.puc-rio.br/"
"1109","AHREF","http://www.puc-rio.br/sobrepuc/mensagem/index.html","http://assessoria.vrc.puc-rio.br/"
"1110","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://assessoria.vrc.puc-rio.br/"
"1111","AHREF","http://www.puc-rio.br/sobrepuc/historia/","http://assessoria.vrc.puc-rio.br/"
"1112","AHREF","http://www.puc-rio.br/sobrepuc/admin/","http://assessoria.vrc.puc-rio.br/"
"1113","AHREF","http://www.puc-rio.br/sobrepuc/projetos/","http://assessoria.vrc.puc-rio.br/"
"1114","AHREF","http://www.puc-rio.br/sobrepuc/campus/","http://assessoria.vrc.puc-rio.br/"
"1201","AHREF","http://www.puc-rio.br/ensinopesq/ccg/","http://www.puc-rio.br/vestibular/"
"1202","AHREF","http://www.puc-rio.br/ensinopesq/ccg/bolsas.html","http://www.puc-rio.br/vestibular/"
"1203","AHREF","http://www.puc-rio.br/ensinopesq/ccg/anuidadesCCG.html","http://www.puc-rio.br/vestibular/"
"1204","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.puc-rio.br/vestibular/"
"1245","AHREF","http://www.puc-rio.br/ensinopesq/ccg/","http://www.puc-rio.br/ensinopesq/ccg/edu_fisica.html"
"1246","AHREF","http://www.puc-rio.br/ensinopesq/ccg/edu_fisica.html","http://www.puc-rio.br/ensinopesq/ccg/edu_fisica.html"
"1247","AHREF","http://www.puc-rio.br/ensinopesq/ccg/edu_fisica.html","http://www.puc-rio.br/ensinopesq/ccg/edu_fisica.html"
"1248","AHREF","http://www.puc-rio.br/ensinopesq/ccg/edu_fisica.html","http://www.puc-rio.br/ensinopesq/ccg/edu_fisica.html"
"1249","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.puc-rio.br/ensinopesq/ccg/edu_fisica.html"
"1250","AHREF","http://www.puc-rio.br/ensinopesq/ccg/","http://www.genesis.puc-rio.br/"
"1251","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.genesis.puc-rio.br/"
"1263","AHREF","http://www.puc-rio.br/ensinopesq/ccg/bolsas.html","http://www.puc-rio.br/vrc"
"1264","AHREF","http://www.puc-rio.br/ensinopesq/ccg/","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html"
"1265","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html"
"1266","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html"
"1267","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html"
"1268","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html"
"1269","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html"
"1270","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html"
"1271","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html"
"1272","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html"
"1273","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html"
"1275","AHREF","http://www.puc-rio.br/ensinopesq/ccg/bolsas.html","http://www.letras.puc-rio.br/"
"1276","AHREF","http://www.puc-rio.br/sobrepuc/admin/organograma.html","http://www.letras.puc-rio.br/"
"1277","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.letras.puc-rio.br/"
"1278","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria.html"
"1280","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html"
"1281","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html"
"1282","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_silid-simar_201507.html"
"1283","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_silid-simar_201507.html"
"1284","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_silid-simar_201507.html"
"1285","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_v_congresso_lat-am_form_prof_linguas.html"
"1286","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_v_congresso_lat-am_form_prof_linguas.html"
"1287","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_subproj_fil_rede_mercosul_mobilidade"
"1295","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_primeiro_encontro_institucional.html"
"1296","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_primeiro_encontro_institucional.html"
"1297","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/teses.html","http://ccs.puc-rio.br/media/livreto_teses_em_andamento_v7.pdf"
"1298","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1299","AHREF","http://www.puc-rio.br/sobrepuc/brasao/index.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1300","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/plano.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1301","AHREF","http://www.puc-rio.br/sobrepuc/admin/index.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1302","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/contatos.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1303","AHREF","http://www.puc-rio.br/sobrepuc/brasao/","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1304","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1305","AHREF","http://www.puc-rio.br/ensinopesq/ccg/edu_fisica.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1306","AHREF","http://www.puc-rio.br/sobrepuc/historia/index.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1307","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/fies_aditamentos.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1308","AHREF","http://www.puc-rio.br/sobrepuc/admin/organograma.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1309","AHREF","http://www.puc-rio.br/sobrepuc/assessoria_comunicacao.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1310","AHREF","http://www.puc-rio.br/vrc/","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1311","AHREF","http://www.puc-rio.br/sobrepuc/campus/galeria/index.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1312","AHREF","http://www.puc-rio.br/sobrepuc/anuarios/","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1313","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrd/index.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1314","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1315","AHREF","http://www.puc-rio.br/sobrepuc/mensagem/index.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1316","AHREF","http://www.puc-rio.br/sobrepuc/depto/","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1317","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/eventosecerimonial/formatura/","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1318","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrad/cobranca_registrada2.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1319","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/equipe.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1320","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccbs.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1321","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrad/prefeitura.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1322","AHREF","http://www.puc-rio.br/sobrepuc/admin/","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1323","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/projeto.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1324","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/bolsas_regularizacao.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1325","AHREF","http://www.puc-rio.br/vrc/bolsas.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1326","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/desempenho.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1327","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/index.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1328","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrad/index.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1329","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1330","AHREF","http://www.puc-rio.br/sobrepuc/projetos/","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1331","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrad/cal_administrativo.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1332","AHREF","http://www.puc-rio.br/sobrepuc/campus/","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1333","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/documentos.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1334","AHREF","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/index.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1335","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/index.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1336","AHREF","http://www.puc-rio.br/vrc/bolsas_fies.html","http://www.puc-rio.br/sobrepuc/historia/index.html"
"1337","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/","http://www.puc-rio.br/ensinopesq/ccpg/relatorios.html"
"1338","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/relatorios.html","http://www.puc-rio.br/ensinopesq/ccpg/relatorios.html"
"1340","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_primeiro_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/018.jpg"
"1341","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_primeiro_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/003.jpg"
"1569","AHREF","http://www.puc-rio.br/sobrepuc/admin/index.html","http://www.aaa-puc-rio.org.br/"
"1570","AHREF","http://www.puc-rio.br/sobrepuc/admin/","http://www.aaa-puc-rio.org.br/"
"1572","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/","http://www.puc-rio.br/ensinopesq/ccpg/espaco_do_pesquisador2.html"
"1573","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/espaco_do_pesquisador2.html","http://www.puc-rio.br/ensinopesq/ccpg/espaco_do_pesquisador2.html"
"1575","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1576","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/teses.html","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1577","AHREF","http://www.puc-rio.br/ferramentas/eventos/visao/","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1578","AHREF","http://www.puc-rio.br/ferramentas/eventos/visao/","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1579","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/departamentos.html","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1580","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1581","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/estrutura.html","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1582","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/publicacoes.html","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1583","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/ccci.html","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1584","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/nucleos.html","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1585","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/projetos.html","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1586","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/missao.html","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1587","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/historia.html","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1588","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/index.html","http://www.puc-rio.br/ferramentas/eventos/visao/"
"1590","AHREF","http://www.puc-rio.br/index.html","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=786&sid=20"
"1597","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1598","AHREF","http://www.puc-rio.br/ensinopesq/ccg/","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1599","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/teses.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1600","AHREF","http://www.puc-rio.br/ensinopesq/ccg/bolsas.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1601","AHREF","http://www.puc-rio.br/ensinopesq/ccg/bolsas.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1602","AHREF","http://www.puc-rio.br/ensinopesq/ccg/avaliacoes.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1603","AHREF","http://www.puc-rio.br/ensinopesq/ccg/avaliacoes.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1604","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1605","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1606","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1607","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1608","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1609","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1610","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1611","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1612","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1613","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1614","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1615","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1616","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1617","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1618","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1619","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1620","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1621","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1622","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1623","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1624","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1625","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1626","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1627","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1628","AHREF","http://www.puc-rio.br/ensinopesq/ccg/dominios.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1629","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1630","AHREF","http://www.puc-rio.br/ensinopesq/ccg/prouni/","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1631","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/departamentos.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1632","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/index.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1633","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/servicos.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1634","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/estrutura.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1635","AHREF","http://www.puc-rio.br/ensinopesq/ccg/cursos.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1636","AHREF","http://www.puc-rio.br/ensinopesq/ccg/cursos.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1637","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/publicacoes.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1638","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/ccci.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1639","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/nucleos.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1640","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/projetos.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1641","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/missao.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1642","AHREF","http://www.puc-rio.br/ensinopesq/ccg/prouni/index.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1643","AHREF","http://www.puc-rio.br/ensinopesq/ccg/bolsa_premio.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1644","AHREF","http://www.puc-rio.br/ensinopesq/ccg/bolsa_premio.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1645","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/historia.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1646","AHREF","http://www.puc-rio.br/sobrepuc/admin/ccs/index.html","http://www.puc-rio.br/ensinopesq/ccg/dominios.html"
"1647","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html"
"1648","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html"
"1649","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html"
"1650","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html"
"1651","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html"
"1652","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html"
"1653","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html"
"1654","AHREF","http://www.puc-rio.br/sobrepuc/depto/dar/index.html","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html"
"1655","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/atrib.html","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html"
"1656","AHREF","http://www.puc-rio.br/faleconosco/","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html"
"1657","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/tabavaliacoes.html","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html"
"1658","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/bolsas.html","http://www.puc-rio.br/ensinopesq/ccpg/inscricoes.html"
"1659","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html"
"1660","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html"
"1661","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html"
"1662","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html"
"1663","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html"
"1664","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html"
"1665","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html"
"1666","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/materias_especiais.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/bolsas_praticas.html"
"1667","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_2_encontro_pibid_filosofia.html"
"1668","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/noticias.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_2_encontro_pibid_filosofia.html"
"1669","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_primeiro_encontro_institucional.html","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/011.jpg"
"1670","AHREF","http://www.puc-rio.br/index.html","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=793&sid=22"
"1671","AHREF","http://www.puc-rio.br/index.html","http://www.puc-rio.br/sobrepuc/admin/vrc/fies_aditamentos.html"
"1672","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/fies_aditamentos.html","http://www.puc-rio.br/sobrepuc/admin/vrc/fies_aditamentos.html"
"1673","AHREF","http://www.puc-rio.br/sobrepuc/admin/vrc/fies_aditamentos.html","http://www.puc-rio.br/sobrepuc/admin/vrc/fies_aditamentos.html"
"1674","AHREF","http://www.puc-rio.br/ensinopesq/ccg/pibid/index.html","http://www.capes.gov.br/educacao-basica/capespibid"
"1675","AHREF","http://www.puc-rio.br/ensinopesq/academicas/","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/"
"1676","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/"
"1677","AHREF","http://www.puc-rio.br/ensinopesq/ccg/","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/"
"1678","AHREF","http://www.puc-rio.br/ensinopesq/ccg/","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/"
"1679","AHREF","http://www.puc-rio.br/ensinopesq/ccg/representacoes.html","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/"
"1680","AHREF","http://www.puc-rio.br/ensinopesq/ccg/bolsas.html","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/"
"1681","AHREF","http://www.puc-rio.br/ensinopesq/ccpg/relatorios.html","http://www.puc-rio.br/sobrepuc/depto/dar/calendario/"
