X;Y
2.37973;-0.723552
2.38479;-0.727032
2.38985;-0.730499
2.39492;-0.733953
2.4;-0.737394
2.40492;-0.740707
2.40985;-0.744008
2.41478;-0.747296
2.41972;-0.750572
2.42468;-0.753835
2.42964;-0.757085
2.43461;-0.760322
2.43958;-0.763546
2.44457;-0.766757
2.44956;-0.769953
2.45457;-0.773137
2.45958;-0.776306
2.4646;-0.779461
2.46963;-0.782602
2.47467;-0.785729
2.47972;-0.788842
2.48477;-0.791939
2.48984;-0.795022
2.49492;-0.798091
2.5;-0.801144
2.50492;-0.804077
2.50984;-0.806995
2.51478;-0.809899
2.51972;-0.812789
2.52467;-0.815663
2.52963;-0.818523
2.5346;-0.821367
2.53958;-0.824196
2.54456;-0.82701
2.54956;-0.829808
2.55456;-0.83259
2.55958;-0.835356
2.5646;-0.838106
2.56963;-0.840839
2.57467;-0.843557
2.57972;-0.846257
2.58477;-0.848941
2.58984;-0.851607
2.59492;-0.854257
2.6;-0.856889
2.60492;-0.859414
2.60985;-0.861923
2.61478;-0.864416
2.61973;-0.866891
2.62468;-0.86935
2.62964;-0.871791
2.63461;-0.874215
2.63959;-0.876622
2.64458;-0.879011
2.64957;-0.881382
2.65458;-0.883735
2.65959;-0.886069
2.66461;-0.888386
2.66964;-0.890684
2.67468;-0.892963
2.67973;-0.895223
2.68478;-0.897464
2.68985;-0.899686
2.69492;-0.901889
2.7;-0.904072
2.70493;-0.906166
2.70986;-0.908242
2.7148;-0.910299
2.71975;-0.912337
2.72471;-0.914355
2.72968;-0.916355
2.73465;-0.918335
2.73963;-0.920295
2.74462;-0.922235
2.74962;-0.924155
2.75462;-0.926056
2.75963;-0.927935
2.76465;-0.929795
2.76968;-0.931634
2.77471;-0.933451
2.77976;-0.935248
2.78481;-0.937024
2.78986;-0.938778
2.79493;-0.940511
2.8;-0.942222
2.80494;-0.943865
2.80988;-0.945487
2.81483;-0.947088
2.81979;-0.948667
2.82476;-0.950226
2.82973;-0.951763
2.83471;-0.953279
2.83969;-0.954773
2.84468;-0.956245
2.84968;-0.957695
2.85469;-0.959124
2.8597;-0.960529
2.86471;-0.961913
2.86974;-0.963274
2.87477;-0.964612
2.8798;-0.965928
2.88484;-0.96722
2.88989;-0.968489
2.89494;-0.969736
2.9;-0.970958
2.90495;-0.972132
2.90991;-0.973282
2.91488;-0.97441
2.91985;-0.975515
2.92483;-0.976597
2.92981;-0.977656
2.93479;-0.978692
2.93978;-0.979704
2.94478;-0.980693
2.94978;-0.981658
2.95478;-0.9826
2.95979;-0.983518
2.9648;-0.984412
2.96982;-0.985282
